"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1989 to June 16, 2015, retrieved on June 17, 2015"
" (9663 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 95% of requested data were available from station POMONA.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation         9150          302            0          211            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Air Temps, max/min    9119          339            0          205            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Soil Temps, max/min   8870          477            0          316            0        "
"                     POMONA.A     CLARMONT.A   none         CLARMONT.A   "
"Rel. Humidity         9166            0            0            0          497        "
"                     POMONA.A     none         none         none         "
"ETo                   9117            0            0            0          546        "
"                     POMONA.A     none         none         none         "
"Solar Radiation       9260          242            0          161            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Wind Speed & Dir      9255            0            0            0          408        "
"                     POMONA.A     none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Inches"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Fahrenheit"
"   7       Air temperature, minimum      Fahrenheit"
"   8       Air temperature, observed     Fahrenheit"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Miles per hour"
"  12       Bulb temperature, wet         Fahrenheit"
"  13       Bulb temperature, dry         Fahrenheit"
"  14       Soil temperature, maximum     Fahrenheit"
"  15       Soil temperature, minimum     Fahrenheit"
"  16       Pan evaporation               Inches"
"  17       Solar radiation               Langleys"
"  18       Reference evapotranspiration  Inches"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","Air min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min",
POMONA.A,20040215,2359,0.00,,65,37,,,SW,3,,,52,49,,330,0.09,98.8,44.9,
POMONA.A,20040216,2359,0.00,,69,46,,,W,4,,,54,51,,310,0.09,100.0,45.3,
POMONA.A,20040217,2359,0.00,,80,48,,,NE,4,,,55,53,,310,0.11,98.1,27.0,
POMONA.A,20040218,2359,0.45,,61,43,,,W,3,,,55,53,,122,0.02,100.0,55.8,
POMONA.A,20040219,2359,0.01,,61,44,,,SW,3,,,54,52,,267,0.06,100.0,61.7,
POMONA.A,20040220,2359,0.01,,57,47,,,SW,3,,,54,53,,102,0.01,99.1,86.3,
POMONA.A,20040221,2359,0.18,,56,46,,,E,4,,,54,53,,186,0.04,100.0,72.3,
POMONA.A,20040222,2359,1.21,,59,49,,,E,5,,,55,53,,202,0.04,100.0,75.1,
POMONA.A,20040223,2359,0.47,,55,46,,,E,3,,,55,53,,153,0.03,100.0,82.8,
POMONA.A,20040224,2359,0.00,,60,43,,,SW,3,,,55,53,,242,0.05,100.0,73.1,
POMONA.A,20040225,2359,0.98,,62,44,,,NE,3,,,56,54,,232,0.05,100.0,62.4,
POMONA.A,20040226,2359,1.31,,60,47,,,SW,5,,,57,53,,371,0.10,100.0,61.5,
POMONA.A,20040227,2359,0.00,,59,42,,,SW,5,,,56,54,,363,0.10,100.0,52.5,
POMONA.A,20040228,2359,0.00,,62,38,,,SW,3,,,56,53,,427,0.11,100.0,47.1,
POMONA.A,20040229,2359,0.00,,62,41,,,SW,3,,,56,53,,383,0.10,98.3,56.2,
POMONA.A,20040301,2359,0.74,,57,44,,,SW,3,,,56,54,,131,0.02,100.0,75.6,
POMONA.A,20040302,2359,0.32,,62,46,,,E,4,,,56,53,,362,0.09,100.0,58.4,
POMONA.A,20040303,2359,0.00,,73,41,,,SW,3,,,57,54,,450,0.13,100.0,33.4,
POMONA.A,20040304,2359,0.01,,64,43,,,SW,4,,,57,55,,363,0.10,98.8,69.8,
POMONA.A,20040305,2359,0.00,,67,48,,,SW,3,,,59,56,,365,0.10,97.8,59.5,
POMONA.A,20040306,2359,0.00,,74,45,,,NW,3,,,59,56,,447,0.13,100.0,44.8,
POMONA.A,20040307,2359,0.00,,87,50,,,N,3,,,61,57,,480,0.16,94.8,26.0,
POMONA.A,20040308,2359,0.00,,88,52,,,NE,4,,,62,58,,483,0.18,69.2,22.7,
POMONA.A,20040309,2359,0.00,,87,55,,,NE,4,,,63,59,,477,0.18,77.1,26.1,
POMONA.A,20040310,2359,0.00,,85,51,,,N,5,,,63,60,,471,0.18,,,
POMONA.A,20040311,2359,0.00,,84,51,,,SW,4,,,63,59,,483,0.17,98.7,30.9,
POMONA.A,20040312,2359,0.00,,68,54,,,SW,5,,,63,61,,434,0.12,100.0,68.3,
POMONA.A,20040313,2359,0.00,,74,51,,,SW,4,,,64,61,,450,0.13,99.1,56.5,
POMONA.A,20040314,2359,0.00,,75,46,,,SW,3,,,64,60,,456,0.14,100.0,60.9,
POMONA.A,20040315,2359,0.00,,76,52,,,SW,3,,,65,61,,434,0.13,100.0,55.8,
POMONA.A,20040316,2359,0.00,,88,45,,,SW,3,,,65,61,,498,0.17,100.0,29.8,
POMONA.A,20040317,2359,0.00,,87,48,,,SW,3,,,65,61,,501,0.18,100.0,25.5,
POMONA.A,20040318,2359,0.00,,78,51,,,SW,4,,,65,62,,484,0.15,100.0,55.1,
POMONA.A,20040319,2359,0.00,,76,51,,,SW,3,,,66,63,,458,0.14,100.0,60.3,
POMONA.A,20040320,2359,0.00,,80,51,,,W,3,,,66,63,,492,0.15,100.0,57.7,
POMONA.A,20040321,2359,0.00,,76,53,,,SW,3,,,66,63,,440,0.13,100.0,59.6,
POMONA.A,20040322,2359,0.00,,80,49,,,SW,4,,,66,63,,442,0.14,100.0,55.9,
POMONA.A,20040323,2359,0.00,,66,55,,,SW,4,,,66,64,,226,0.05,100.0,78.1,
POMONA.A,20040324,2359,0.00,,65,50,,,SW,4,,,65,64,,225,0.06,97.4,73.7,
POMONA.A,20040325,2359,0.00,,70,47,,,SW,4,,,65,62,,445,0.13,100.0,61.6,
POMONA.A,20040326,2359,0.00,,68,48,,,SW,4,,,65,63,,331,0.09,97.9,64.5,
POMONA.A,20040327,2359,0.00,,74,44,,,SW,3,,,65,62,,518,0.16,100.0,42.0,
POMONA.A,20040328,2359,0.00,,89,49,,,NW,3,,,66,62,,558,0.20,85.0,18.4,
POMONA.A,20040329,2359,0.00,,90,51,,,NE,3,,,66,62,,557,0.22,64.5,15.9,
POMONA.A,20040330,2359,0.00,,79,48,,,SW,4,,,66,63,,539,0.19,95.4,34.0,
POMONA.A,20040331,2359,0.00,,70,44,,,SW,5,,,65,62,,521,0.15,100.0,64.6,
POMONA.A,20040401,2359,0.49,,61,48,,,SW,4,,,65,62,,99,0.01,99.9,79.1,
POMONA.A,20040402,2359,0.00,,63,46,,,SW,3,,,63,61,,291,0.07,100.0,72.8,
POMONA.A,20040403,2359,0.04,,63,55,,,SW,4,,,63,62,,229,0.05,98.3,75.7,
POMONA.A,20040404,2359,0.00,,71,49,,,W,3,,,65,62,,536,0.16,100.0,65.7,
POMONA.A,20040405,2359,0.00,,69,48,,,SW,3,,,65,62,,379,0.10,100.0,65.0,
POMONA.A,20040406,2359,0.00,,67,50,,,SW,3,,,65,62,,351,0.09,99.7,61.4,
POMONA.A,20040407,2359,0.00,,70,49,,,SW,4,,,65,62,,509,0.15,98.6,59.9,
POMONA.A,20040408,2359,0.00,,67,46,,,SW,3,,,65,62,,328,0.08,100.0,76.1,
POMONA.A,20040409,2359,0.00,,73,52,,,W,4,,,66,63,,417,0.12,99.0,65.8,
POMONA.A,20040410,2359,0.00,,66,52,,,SW,4,,,65,63,,250,0.06,100.0,79.2,
POMONA.A,20040411,2359,0.00,,84,50,,,W,3,,,67,63,,592,0.20,99.9,18.2,
POMONA.A,20040412,2359,0.00,,76,47,,,SW,3,,,67,63,,560,0.19,98.2,44.8,
POMONA.A,20040413,2359,0.00,,74,45,,,SW,4,,,66,63,,582,0.18,100.0,41.2,
POMONA.A,20040414,2359,0.00,,70,44,,,SW,3,,,66,62,,570,0.17,100.0,53.1,
POMONA.A,20040415,2359,0.00,,71,46,,,SW,4,,,66,62,,590,0.18,100.0,54.7,
POMONA.A,20040416,2359,0.01,,68,46,,,SW,3,,,66,63,,495,0.15,100.0,53.7,
POMONA.A,20040417,2359,0.17,,58,43,,,SW,3,,,65,62,,185,0.03,100.0,69.1,
POMONA.A,20040418,2359,0.00,,66,41,,,SW,3,,,63,60,,529,0.15,100.0,51.4,
POMONA.A,20040419,2359,0.00,,66,41,,,SW,3,,,63,61,,584,0.17,100.0,51.8,
POMONA.A,20040420,2359,0.00,,70,49,,,SW,5,,,64,60,,495,0.19,100.0,53.3,
POMONA.A,20040421,2359,0.00,,69,48,,,SW,3,,,64,62,,424,0.12,93.4,60.4,
POMONA.A,20040422,2359,0.00,,74,50,,,W,4,,,66,62,,621,0.20,91.7,41.6,
POMONA.A,20040423,2359,0.00,,85,44,,,SW,3,,,66,62,,685,0.24,88.4,16.1,
POMONA.A,20040424,2359,0.00,,85,50,,,W,4,,,66,62,,662,0.25,74.8,21.8,
POMONA.A,20040425,2359,0.00,,91,49,,,W,4,,,67,63,,657,0.26,75.4,17.1,
POMONA.A,20040426,2359,0.00,,98,53,,,NE,4,,,68,64,,661,0.27,67.9,9.2,
POMONA.A,20040427,2359,0.00,,97,60,,,SW,4,,,69,65,,664,0.29,68.0,11.0,
POMONA.A,20040428,2359,0.00,,77,52,,,SW,5,,,69,66,,644,0.22,91.4,49.5,
POMONA.A,20040429,2359,0.00,,69,51,,,SW,5,,,68,67,,448,0.14,87.3,54.0,
POMONA.A,20040430,2359,0.00,,77,46,,,W,3,,,68,65,,652,0.22,93.3,36.0,
POMONA.A,20040501,2359,0.00,,89,50,,,W,4,,,68,64,,672,0.26,89.4,19.9,
POMONA.A,20040502,2359,0.00,,98,54,,,W,4,,,69,65,,683,0.28,68.3,10.5,
POMONA.A,20040503,2359,0.01,,98,60,,,W,4,,,70,66,,691,0.30,60.3,13.1,
POMONA.A,20040504,2359,0.00,,90,57,,,SW,4,,,70,67,,667,0.26,83.7,26.8,
POMONA.A,20040505,2359,0.00,,84,53,,,SW,4,,,71,67,,692,0.24,92.9,29.8,
POMONA.A,20040506,2359,0.00,,87,51,,,W,4,,,70,67,,702,0.26,93.5,16.3,
POMONA.A,20040507,2359,0.00,,86,54,,,W,4,,,70,67,,622,0.25,76.4,20.4,
POMONA.A,20040508,2359,0.00,,83,49,,,SW,3,,,70,66,,695,0.24,88.7,27.6,
POMONA.A,20040509,2359,0.00,,82,48,,,SW,4,,,70,66,,702,0.24,87.4,34.2,
POMONA.A,20040510,2359,0.00,,74,50,,,SW,5,,,69,67,,629,0.20,92.3,52.0,
POMONA.A,20040511,2359,0.00,,73,52,,,SW,5,,,69,67,,606,0.20,90.5,52.0,
POMONA.A,20040512,2359,0.00,,75,51,,,W,4,,,69,67,,618,0.21,92.0,39.5,
POMONA.A,20040513,2359,0.00,,83,48,,,SW,3,,,70,66,,681,0.24,91.0,34.3,
POMONA.A,20040514,2359,0.00,,88,50,,,W,3,,,70,67,,689,0.26,89.6,23.6,
POMONA.A,20040515,2359,0.00,,82,51,,,SW,4,,,70,67,,614,0.22,90.4,30.8,
POMONA.A,20040516,2359,0.00,,77,55,,,SW,5,,,70,68,,664,0.22,92.3,48.7,
POMONA.A,20040517,2359,0.00,,73,57,,,SW,4,,,70,68,,408,0.13,86.1,55.6,
POMONA.A,20040518,2359,0.00,,73,50,,,SW,4,,,70,68,,425,0.14,88.8,54.4,
POMONA.A,20040519,2359,0.00,,74,47,,,SW,4,,,69,67,,617,0.20,92.0,54.7,
POMONA.A,20040520,2359,0.00,,71,52,,,SW,4,,,69,67,,481,0.15,92.6,58.2,
POMONA.A,20040521,2359,0.00,,68,53,,,SW,5,,,69,67,,315,0.10,86.9,60.5,
POMONA.A,20040522,2359,0.00,,70,52,,,SW,4,,,68,67,,433,0.13,88.0,57.4,
POMONA.A,20040523,2359,0.00,,67,56,,,SW,4,,,68,67,,217,0.06,87.1,64.4,
POMONA.A,20040524,2359,0.00,,71,56,,,SW,4,,,68,66,,393,0.12,83.8,55.2,
POMONA.A,20040525,2359,0.00,,67,57,,,SW,4,,,67,66,,327,0.10,76.8,56.1,
POMONA.A,20040526,2359,0.00,,71,53,,,SW,5,,,68,66,,453,0.15,87.8,51.8,
POMONA.A,20040527,2359,0.00,,72,48,,,SW,4,,,68,65,,684,0.22,93.1,57.7,
POMONA.A,20040528,2359,0.00,,66,58,,,SW,4,,,68,67,,133,0.02,88.2,71.7,
POMONA.A,20040529,2359,0.01,,74,56,,,SW,4,,,69,66,,568,0.19,92.1,58.2,
POMONA.A,20040530,2359,0.00,,88,51,,,W,3,,,70,66,,698,0.25,91.8,34.3,
POMONA.A,20040531,2359,0.00,,89,52,,,SW,4,,,71,68,,715,0.27,88.4,27.4,
POMONA.A,20040601,2359,0.00,,84,54,,,SW,4,,,71,68,,688,0.25,90.9,32.9,
POMONA.A,20040602,2359,0.01,,84,56,,,SW,4,,,72,69,,702,0.24,92.7,43.6,
POMONA.A,20040603,2359,0.00,,82,60,,,SW,5,,,73,70,,687,0.23,90.7,51.0,
POMONA.A,20040604,2359,0.00,,86,56,,,SW,4,,,73,70,,699,0.24,92.9,45.5,
POMONA.A,20040605,2359,0.00,,84,59,,,SW,5,,,74,71,,689,0.24,93.1,45.4,
POMONA.A,20040606,2359,0.00,,79,60,,,SW,5,,,74,71,,667,0.22,91.4,55.7,
POMONA.A,20040607,2359,0.00,,66,60,,,SW,4,,,73,71,,115,0.02,88.2,77.1,
POMONA.A,20040608,2359,0.00,,72,61,,,SW,5,,,71,70,,296,0.09,87.3,63.4,
POMONA.A,20040609,2359,0.00,,70,56,,,SW,5,,,71,69,,617,0.19,87.6,47.7,
POMONA.A,20040610,2359,0.00,,76,51,,,SW,4,,,71,68,,634,0.20,92.9,50.6,
POMONA.A,20040611,2359,0.00,,78,52,,,SW,4,,,72,68,,706,0.23,91.7,50.2,
POMONA.A,20040612,2359,0.00,,80,57,,,SW,4,,,72,69,,682,0.23,92.0,47.8,
POMONA.A,20040613,2359,0.00,,81,57,,,SW,5,,,73,70,,685,0.23,92.0,45.9,
POMONA.A,20040614,2359,0.00,,79,56,,,SW,5,,,73,70,,669,0.22,91.4,51.6,
POMONA.A,20040615,2359,0.00,,79,61,,,SW,5,,,73,71,,576,0.19,89.1,55.8,
POMONA.A,20040616,2359,0.00,,70,61,,,SW,5,,,73,71,,408,0.12,86.1,72.0,
POMONA.A,20040617,2359,0.00,,76,58,,,SW,5,,,73,71,,610,0.20,89.2,59.4,
POMONA.A,20040618,2359,0.00,,76,59,,,SW,5,,,73,71,,606,0.19,89.0,62.3,
POMONA.A,20040619,2359,0.00,,70,60,,,SW,4,,,73,71,,306,0.08,87.8,68.7,
POMONA.A,20040620,2359,0.00,,78,60,,,SW,4,,,73,70,,544,0.17,88.6,55.4,
POMONA.A,20040621,2359,0.00,,75,60,,,SW,4,,,73,71,,452,0.14,88.6,58.9,
POMONA.A,20040622,2359,0.00,,77,62,,,SW,5,,,73,71,,572,0.18,88.3,60.6,
POMONA.A,20040623,2359,0.00,,82,60,,,W,4,,,74,71,,616,0.21,89.0,53.6,
POMONA.A,20040624,2359,0.00,,85,59,,,SW,5,,,75,72,,654,0.23,91.1,46.7,
POMONA.A,20040625,2359,0.00,,87,59,,,SW,4,,,75,72,,667,0.24,92.9,44.1,
POMONA.A,20040626,2359,0.00,,87,60,,,SW,5,,,75,73,,691,0.25,92.6,42.6,
POMONA.A,20040627,2359,0.00,,78,58,,,SW,5,,,75,72,,655,0.21,92.2,57.5,
POMONA.A,20040628,2359,0.00,,75,61,,,SW,5,,,75,73,,597,0.19,84.1,60.1,
POMONA.A,20040629,2359,0.00,,75,59,,,SW,5,,,74,72,,535,0.17,90.5,52.2,
POMONA.A,20040630,2359,0.00,,75,58,,,SW,5,,,74,72,,537,0.17,83.1,53.5,
POMONA.A,20040701,2359,0.00,,77,53,,,W,4,,,73,71,,633,0.21,92.0,52.0,
POMONA.A,20040702,2359,0.00,,79,54,,,SW,4,,,73,70,,687,0.23,91.6,52.4,
POMONA.A,20040703,2359,0.00,,77,59,,,SW,4,,,73,71,,412,0.12,89.9,57.0,
POMONA.A,20040704,2359,0.00,,83,59,,,SW,4,,,74,71,,590,0.20,90.6,49.9,
POMONA.A,20040705,2359,0.00,,84,59,,,W,4,,,75,72,,647,0.23,90.1,48.7,
POMONA.A,20040706,2359,0.00,,84,59,,,W,4,,,75,72,,559,0.19,91.8,50.2,
POMONA.A,20040707,2359,0.00,,80,59,,,SW,4,,,75,72,,546,0.18,90.3,54.3,
POMONA.A,20040708,2359,0.00,,80,58,,,W,4,,,74,72,,514,0.17,90.2,53.8,
POMONA.A,20040709,2359,0.00,,84,56,,,W,4,,,74,72,,624,0.21,91.2,43.6,
POMONA.A,20040710,2359,0.00,,88,55,,,W,4,,,74,72,,688,0.25,92.4,33.0,
POMONA.A,20040711,2359,0.00,,90,57,,,SW,4,,,75,72,,685,0.27,90.5,30.0,
POMONA.A,20040712,2359,0.00,,92,60,,,SW,4,,,75,72,,673,0.27,85.4,34.4,
POMONA.A,20040713,2359,0.01,,96,60,,,W,4,,,76,73,,688,0.27,87.6,23.6,
POMONA.A,20040714,2359,0.00,,93,59,,,SW,4,,,76,73,,674,0.27,84.6,28.4,
POMONA.A,20040715,2359,0.00,,90,65,,,SW,3,,,75,74,,434,0.17,82.9,22.1,
POMONA.A,20040716,2359,0.00,,90,62,,,SW,4,,,75,74,,622,0.25,87.0,18.9,
POMONA.A,20040717,2359,0.00,,92,62,,,SW,4,,,75,73,,670,0.27,77.2,21.0,
POMONA.A,20040718,2359,0.00,,92,61,,,SW,4,,,76,73,,677,0.27,80.0,29.4,
POMONA.A,20040719,2359,0.00,,91,63,,,SW,4,,,76,74,,677,0.27,73.9,34.2,
POMONA.A,20040720,2359,0.00,,92,62,,,SW,4,,,77,74,,683,0.27,87.7,35.2,
POMONA.A,20040721,2359,0.00,,90,62,,,SW,4,,,77,74,,682,0.26,89.0,42.3,
POMONA.A,20040722,2359,0.00,,88,59,,,SW,4,,,76,74,,681,0.24,92.0,43.7,
POMONA.A,20040723,2359,0.00,,85,62,,,SW,4,,,77,75,,646,0.23,91.4,48.7,
POMONA.A,20040724,2359,0.00,,88,63,,,SW,4,,,77,75,,682,0.25,90.9,45.7,
POMONA.A,20040725,2359,0.00,,91,60,,,W,4,,,77,74,,680,0.26,91.9,24.8,
POMONA.A,20040726,2359,0.00,,91,59,,,SW,4,,,77,74,,672,0.25,91.4,31.7,
POMONA.A,20040727,2359,0.00,,87,61,,,SW,4,,,77,75,,688,0.24,91.9,35.2,
POMONA.A,20040728,2359,0.00,,86,62,,,SW,4,,,77,75,,655,0.23,89.5,38.2,
POMONA.A,20040729,2359,0.00,,84,59,,,SW,4,,,77,75,,656,0.23,91.2,39.0,
POMONA.A,20040730,2359,0.00,,82,55,,,SW,4,,,76,74,,665,0.23,92.2,51.5,
POMONA.A,20040731,2359,0.00,,86,60,,,SW,4,,,76,74,,639,0.22,91.6,39.7,
POMONA.A,20040801,2359,0.00,,82,61,,,SW,5,,,76,74,,621,0.22,91.2,49.3,
POMONA.A,20040802,2359,0.00,,82,60,,,SW,5,,,76,74,,587,0.20,89.8,46.4,
POMONA.A,20040803,2359,0.00,,84,58,,,W,4,,,76,74,,596,0.20,91.5,42.8,
POMONA.A,20040804,2359,0.00,,81,55,,,SW,4,,,75,73,,650,0.22,92.8,51.1,
POMONA.A,20040805,2359,0.00,,83,60,,,SW,4,,,76,74,,644,0.22,89.0,51.4,
POMONA.A,20040806,2359,0.00,,88,57,,,SW,4,,,76,73,,667,0.25,92.8,26.1,
POMONA.A,20040807,2359,0.00,,90,58,,,SW,4,,,76,73,,642,0.25,90.7,31.9,
POMONA.A,20040808,2359,0.00,,90,61,,,W,4,,,76,74,,640,0.25,89.9,39.2,
POMONA.A,20040809,2359,0.00,,93,62,,,SW,4,,,77,74,,626,0.25,88.5,37.9,
POMONA.A,20040810,2359,0.00,,95,62,,,SW,4,,,77,75,,623,0.26,84.1,29.7,
POMONA.A,20040811,2359,0.01,,91,63,,,SW,4,,,78,75,,623,0.24,88.9,42.2,
POMONA.A,20040812,2359,0.00,,86,65,,,SW,5,,,78,76,,595,0.21,87.9,50.4,
POMONA.A,20040813,2359,0.00,,85,65,,,SW,4,,,79,76,,588,0.21,85.5,52.2,
POMONA.A,20040814,2359,0.00,,85,64,,,SW,5,,,78,76,,590,0.21,84.2,54.9,
POMONA.A,20040815,2359,0.00,,83,62,,,SW,5,,,78,76,,615,0.22,91.0,52.4,
POMONA.A,20040816,2359,0.00,,86,60,,,SW,4,,,78,75,,605,0.21,91.3,49.6,
POMONA.A,20040817,2359,0.00,,86,60,,,SW,4,,,78,75,,595,0.21,92.7,51.0,
POMONA.A,20040818,2359,0.00,,83,60,,,SW,4,,,77,75,,605,0.21,92.9,51.9,
POMONA.A,20040819,2359,0.00,,83,58,,,SW,4,,,77,74,,571,0.20,92.8,49.9,
POMONA.A,20040820,2359,0.00,,81,58,,,SW,4,,,77,74,,563,0.19,92.5,51.0,
POMONA.A,20040821,2359,0.00,,79,59,,,SW,4,,,76,74,,462,0.15,90.0,52.2,
POMONA.A,20040822,2359,0.00,,82,58,,,SW,4,,,76,73,,460,0.15,91.6,43.8,
POMONA.A,20040823,2359,0.00,,77,54,,,SW,4,,,75,73,,555,0.18,92.9,51.7,
POMONA.A,20040824,2359,0.00,,79,56,,,SW,3,,,75,72,,510,0.17,91.8,50.9,
POMONA.A,20040825,2359,0.00,,82,56,,,SW,4,,,75,72,,591,0.21,92.2,47.0,
POMONA.A,20040826,2359,0.00,,81,61,,,SW,4,,,76,73,,510,0.17,91.2,54.1,
POMONA.A,20040827,2359,0.00,,84,61,,,SW,4,,,76,74,,539,0.19,90.2,48.2,
POMONA.A,20040828,2359,0.00,,85,59,,,SW,4,,,76,73,,573,0.20,92.3,42.6,
POMONA.A,20040829,2359,0.00,,88,58,,,SW,3,,,76,73,,532,0.18,93.2,37.7,
POMONA.A,20040830,2359,0.00,,90,58,,,SW,3,,,77,73,,595,0.21,92.7,37.2,
POMONA.A,20040831,2359,0.00,,95,56,,,SW,3,,,77,73,,589,0.22,92.7,25.5,
POMONA.A,20040901,2359,0.00,,97,58,,,SW,3,,,77,73,,581,0.24,86.1,25.0,
POMONA.A,20040902,2359,0.00,,92,60,,,SW,4,,,77,74,,569,0.22,88.1,31.9,
POMONA.A,20040903,2359,0.00,,79,60,,,SW,4,,,76,74,,502,0.17,86.2,51.7,
POMONA.A,20040904,2359,0.00,,91,56,,,W,3,,,75,72,,575,0.22,92.0,22.5,
POMONA.A,20040905,2359,0.00,,101,62,,,NE,5,,,74,72,,598,0.26,71.4,8.8,
POMONA.A,20040906,2359,0.00,,92,57,,,SW,4,,,74,71,,566,0.23,76.5,23.7,
POMONA.A,20040907,2359,0.00,,96,57,,,SW,3,,,75,71,,559,0.22,85.6,25.7,
POMONA.A,20040908,2359,0.00,,95,63,,,SW,4,,,76,72,,530,0.21,87.7,32.1,
POMONA.A,20040909,2359,0.02,,92,67,,,SW,4,,,76,74,,371,0.14,88.6,44.7,
POMONA.A,20040910,2359,0.00,,94,66,,,SW,3,,,77,74,,514,0.21,86.2,37.7,
POMONA.A,20040911,2359,0.00,,94,67,,,SW,4,,,77,75,,509,0.21,85.8,38.3,
POMONA.A,20040912,2359,0.00,,88,61,,,SW,4,,,77,74,,538,0.20,88.5,32.0,
POMONA.A,20040913,2359,0.00,,82,61,,,SW,4,,,76,74,,465,0.15,92.2,54.3,
POMONA.A,20040914,2359,0.01,,79,61,,,SW,3,,,76,74,,315,0.10,88.1,53.8,
POMONA.A,20040915,2359,0.00,,81,62,,,SW,4,,,75,73,,381,0.12,89.2,56.9,
POMONA.A,20040916,2359,0.00,,83,62,,,SW,4,,,77,74,,487,0.16,89.0,51.7,
POMONA.A,20040917,2359,0.00,,84,59,,,SW,3,,,76,73,,484,0.16,93.0,48.1,
POMONA.A,20040918,2359,0.00,,80,59,,,SW,4,,,76,73,,464,0.15,92.5,48.2,
POMONA.A,20040919,2359,0.00,,72,55,,,SW,4,,,75,73,,429,0.14,89.3,41.2,
POMONA.A,20040920,2359,0.00,,75,52,,,W,4,,,73,70,,471,0.15,92.4,40.4,
POMONA.A,20040921,2359,0.00,,87,47,,,SW,3,,,72,69,,544,0.19,84.2,13.8,
POMONA.A,20040922,2359,0.00,,88,51,,,W,3,,,72,69,,536,0.20,55.1,14.0,
POMONA.A,20040923,2359,0.00,,91,57,,,SW,4,,,72,69,,513,0.21,57.0,14.6,
POMONA.A,20040924,2359,0.00,,91,57,,,W,4,,,72,69,,508,0.20,71.0,23.4,
POMONA.A,20040925,2359,0.00,,92,54,,,W,3,,,73,69,,504,0.19,82.7,27.0,
POMONA.A,20040926,2359,0.00,,89,55,,,SW,3,,,73,70,,502,0.18,91.5,39.3,
POMONA.A,20040927,2359,0.00,,84,55,,,SW,3,,,73,70,,456,0.15,94.1,34.9,
POMONA.A,20040928,2359,0.00,,76,59,,,SW,4,,,73,71,,439,0.14,93.0,49.9,
POMONA.A,20040929,2359,0.00,,70,56,,,SW,3,,,72,71,,217,0.06,87.1,55.8,
POMONA.A,20040930,2359,0.00,,69,55,,,SW,3,,,72,70,,184,0.05,88.4,61.4,
POMONA.A,20041001,2359,0.00,,77,55,,,SW,3,,,72,69,,435,0.13,91.2,49.2,
POMONA.A,20041002,2359,0.00,,80,52,,,SW,4,,,72,69,,464,0.15,93.3,49.2,
POMONA.A,20041003,2359,0.00,,80,52,,,W,3,,,71,69,,461,0.14,93.7,49.6,
POMONA.A,20041004,2359,0.00,,79,53,,,SW,4,,,71,69,,429,0.13,93.4,53.5,
POMONA.A,20041005,2359,0.01,,81,53,,,W,3,,,71,68,,434,0.14,93.8,44.6,
POMONA.A,20041006,2359,0.00,,86,53,,,SW,3,,,71,68,,446,0.15,93.5,42.7,
POMONA.A,20041007,2359,0.02,,86,56,,,SW,3,,,72,69,,425,0.14,94.7,38.1,
POMONA.A,20041008,2359,0.00,,92,57,,,W,3,,,71,69,,406,0.15,89.7,20.3,
POMONA.A,20041009,2359,0.00,,80,52,,,SW,4,,,71,68,,448,0.14,91.3,40.3,
POMONA.A,20041010,2359,0.00,,71,53,,,SW,4,,,70,69,,282,0.08,88.3,57.4,
POMONA.A,20041011,2359,0.00,,78,51,,,W,3,,,69,67,,429,0.13,91.3,46.1,
POMONA.A,20041012,2359,0.00,,90,55,,,SW,4,,,70,67,,394,0.14,93.2,20.4,
POMONA.A,20041013,2359,0.00,,82,56,,,SW,4,,,71,69,,398,0.12,91.8,51.3,
POMONA.A,20041014,2359,0.01,,93,53,,,SW,3,,,70,68,,437,0.16,93.1,14.1,
POMONA.A,20041015,2359,0.00,,78,58,,,SW,4,,,70,68,,398,0.12,93.0,51.6,
POMONA.A,20041016,2359,0.13,,66,56,,,SW,3,,,70,68,,89,0.01,90.8,72.8,
POMONA.A,20041017,2359,0.65,,68,58,,,W,4,,,68,66,,173,0.04,93.2,68.4,
POMONA.A,20041018,2359,0.37,,66,58,,,SW,3,,,67,66,,111,0.02,93.7,73.8,
